XCoord,YCoord,OBJECTID,UNIQUEID,TIME
-80.39976414,25.46850156,1633,Hammer,2016-11-15 06:22:43
-80.39960193,25.46843182,1634,Hammer,2016-11-15 06:27:43.000001
-80.40008857,25.46864103,1635,Hammer,2016-11-15 06:32:43
-80.39992635,25.46857129,1636,Hammer,2016-11-15 06:37:43
-80.39101620,25.48272722,1637,Hammer,2016-11-15 06:42:43
-80.39115211,25.48262115,1638,Hammer,2016-11-15 06:47:43
-80.39128803,25.48251508,1639,Hammer,2016-11-15 06:52:43
-80.39142395,25.48240902,1640,Hammer,2016-11-15 06:57:43
-80.39047253,25.48315148,1641,Hammer,2016-11-15 07:02:43
-80.39060845,25.48304541,1642,Hammer,2016-11-15 07:07:43
-80.39074436,25.48293935,1643,Hammer,2016-11-15 07:12:43.000001
-80.39088028,25.48283328,1644,Hammer,2016-11-15 07:17:43
-80.40086660,25.48607002,1645,Hammer,2016-11-15 07:22:43
-80.41000405,25.48903042,1646,Hammer,2016-11-15 07:27:43
-80.40058100,25.47328337,1647,Hammer,2016-11-15 07:32:43
-80.40521058,25.48402831,1648,Hammer,2016-11-15 07:37:43
-80.39666627,25.49845661,1649,Hammer,2016-11-15 07:42:43
-80.40357441,25.48462764,1650,Hammer,2016-11-15 07:47:43
-80.37795801,25.49405853,1651,Hammer,2016-11-15 07:52:43
-80.37822594,25.49272381,1652,Hammer,2016-11-15 07:57:43.000001
-80.39766137,25.46818801,1653,Hammer,2016-11-15 08:02:43
-80.38774601,25.47657004,1654,Hammer,2016-11-15 08:07:43
-80.38761775,25.47668361,1655,Hammer,2016-11-15 08:12:43
-80.40318758,25.48483370,1656,Hammer,2016-11-15 08:17:43
-80.40135172,25.49722086,1657,Hammer,2016-11-15 08:22:43
-80.39837973,25.46820655,1658,Hammer,2016-11-15 08:27:43
-80.39185288,25.48634843,1659,Hammer,2016-11-15 08:32:43
-80.39198934,25.48624293,1660,Hammer,2016-11-15 08:37:43
-80.41053825,25.48329111,1661,Hammer,2016-11-15 08:42:43.000001
-80.41009428,25.48335254,1662,Hammer,2016-11-15 08:47:43
-80.41118977,25.48349298,1663,Hammer,2016-11-15 08:52:43
-80.41098222,25.48322968,1664,Hammer,2016-11-15 08:57:43
-80.41141706,25.48427751,1665,Hammer,2016-11-15 09:02:43
-80.39972147,25.49778653,1666,Hammer,2016-11-15 09:07:43
-80.39076127,25.48719245,1667,Hammer,2016-11-15 09:12:43
-80.39089773,25.48708695,1668,Hammer,2016-11-15 09:17:43
-80.39103418,25.48698144,1669,Hammer,2016-11-15 09:22:43
-80.39117063,25.48687594,1670,Hammer,2016-11-15 09:27:43.000001
-80.39130708,25.48677044,1671,Hammer,2016-11-15 09:32:43
-80.39144353,25.48666494,1672,Hammer,2016-11-15 09:37:43
-80.39157998,25.48655944,1673,Hammer,2016-11-15 09:42:43
-80.39171643,25.48645394,1674,Hammer,2016-11-15 09:47:43
-80.38120435,25.48236193,1675,Hammer,2016-11-15 09:52:43
-80.39884856,25.49797798,1676,Hammer,2016-11-15 09:57:43
-80.38313437,25.48892186,1677,Hammer,2016-11-15 10:02:43
-80.38299803,25.48902747,1678,Hammer,2016-11-15 10:07:43
-80.39017926,25.48971621,1679,Hammer,2016-11-15 10:12:43.000001
-80.38133261,25.48224837,1680,Hammer,2016-11-15 10:17:43
-80.38367975,25.48849942,1681,Hammer,2016-11-15 10:22:43
-80.38354341,25.48860503,1682,Hammer,2016-11-15 10:27:43
-80.38340706,25.48871064,1683,Hammer,2016-11-15 10:32:43
-80.38327072,25.48881625,1684,Hammer,2016-11-15 10:37:43
-80.38422514,25.48807697,1685,Hammer,2016-11-15 10:42:43
-80.38408879,25.48818258,1686,Hammer,2016-11-15 10:47:43
-80.40061196,25.47312372,1687,Hammer,2016-11-15 10:52:43
-80.38381610,25.48839381,1688,Hammer,2016-11-15 10:57:43.000001
-80.37253199,25.49715181,1689,Hammer,2016-11-15 11:02:43
-80.37266789,25.49704574,1690,Hammer,2016-11-15 11:07:43
-80.37280379,25.49693967,1691,Hammer,2016-11-15 11:12:43
-80.37293969,25.49683360,1692,Hammer,2016-11-15 11:17:43
-80.37307559,25.49672753,1693,Hammer,2016-11-15 11:22:43
-80.37321149,25.49662146,1694,Hammer,2016-11-15 11:27:43
-80.37334739,25.49651539,1695,Hammer,2016-11-15 11:32:43
-80.37348329,25.49640932,1696,Hammer,2016-11-15 11:37:43
-80.37361919,25.49630325,1697,Hammer,2016-11-15 11:42:43.000001
-80.37375510,25.49619718,1698,Hammer,2016-11-15 11:47:43
-80.37645843,25.48656371,1699,Hammer,2016-11-15 11:52:43
-80.37633016,25.48667727,1700,Hammer,2016-11-15 11:57:43
-80.38094781,25.48258906,1701,Hammer,2016-11-15 12:02:43
-80.38107608,25.48247549,1702,Hammer,2016-11-15 12:07:43
-80.38069127,25.48281618,1703,Hammer,2016-11-15 12:12:43
-80.38081954,25.48270262,1704,Hammer,2016-11-15 12:17:43
-80.38043474,25.48304331,1705,Hammer,2016-11-15 12:22:43
-80.38056301,25.48292975,1706,Hammer,2016-11-15 12:27:43.000001
-80.37543228,25.48747219,1707,Hammer,2016-11-15 12:32:43
-80.37530402,25.48758575,1708,Hammer,2016-11-15 12:37:43
-80.37568882,25.48724507,1709,Hammer,2016-11-15 12:42:43
-80.37556055,25.48735863,1710,Hammer,2016-11-15 12:47:43
-80.37594536,25.48701795,1711,Hammer,2016-11-15 12:52:43
-80.37581709,25.48713151,1712,Hammer,2016-11-15 12:57:43
-80.37620189,25.48679083,1713,Hammer,2016-11-15 13:02:43
-80.37607363,25.48690439,1714,Hammer,2016-11-15 13:07:43
-80.39239202,25.48172559,1715,Hammer,2016-11-15 13:12:43.000001
-80.38518065,25.47884141,1716,Hammer,2016-11-15 13:17:43
-80.38899212,25.49670714,1717,Hammer,2016-11-15 13:22:43
-80.38146088,25.48213480,1718,Hammer,2016-11-15 13:27:43
-80.38505239,25.47895497,1719,Hammer,2016-11-15 13:32:43
-80.39103336,25.48278677,1720,Hammer,2016-11-15 13:37:43
-80.38158915,25.48202124,1721,Hammer,2016-11-15 13:42:43
-80.38492412,25.47906854,1722,Hammer,2016-11-15 13:47:43
-80.37946328,25.49174249,1723,Hammer,2016-11-15 13:52:43
-80.37932736,25.49184855,1724,Hammer,2016-11-15 13:57:43.000001
-80.38027878,25.49110614,1725,Hammer,2016-11-15 14:02:43
-80.38014286,25.49121220,1726,Hammer,2016-11-15 14:07:43
-80.38055061,25.49089402,1727,Hammer,2016-11-15 14:12:43
-80.38041469,25.49100008,1728,Hammer,2016-11-15 14:17:43
-80.37973511,25.49153037,1729,Hammer,2016-11-15 14:22:43
-80.37959919,25.49163643,1730,Hammer,2016-11-15 14:27:43
-80.38000694,25.49131826,1731,Hammer,2016-11-15 14:32:43
-80.37987103,25.49142431,1732,Hammer,2016-11-15 14:37:43
-80.38441105,25.47952281,1733,Hammer,2016-11-15 14:42:43.000001
-80.39089749,25.48289289,1734,Hammer,2016-11-15 14:47:43
-80.38428278,25.47963637,1735,Hammer,2016-11-15 14:52:43
-80.38806726,25.49088775,1736,Hammer,2016-11-15 14:57:43
-80.39441595,25.47066430,1737,Hammer,2016-11-15 15:02:43
-80.39428768,25.47077788,1738,Hammer,2016-11-15 15:07:43
-80.39390288,25.47111860,1739,Hammer,2016-11-15 15:12:43
-80.39377461,25.47123218,1740,Hammer,2016-11-15 15:17:43
-80.39415941,25.47089145,1741,Hammer,2016-11-15 15:22:43
-80.39403115,25.47100503,1742,Hammer,2016-11-15 15:27:43.000001
-80.39338981,25.47157290,1743,Hammer,2016-11-15 15:32:43
-80.39326154,25.47168647,1744,Hammer,2016-11-15 15:37:43
-80.39364634,25.47134575,1745,Hammer,2016-11-15 15:42:43
-80.39351807,25.47145932,1746,Hammer,2016-11-15 15:47:43
-80.38503586,25.48739403,1747,Hammer,2016-11-15 15:52:43
-80.38517178,25.48728797,1748,Hammer,2016-11-15 15:57:43
-80.38530770,25.48718191,1749,Hammer,2016-11-15 16:02:43
-80.38544361,25.48707584,1750,Hammer,2016-11-15 16:07:43
-80.38557953,25.48696978,1751,Hammer,2016-11-15 16:12:43.000001
-80.38571545,25.48686372,1752,Hammer,2016-11-15 16:17:43
-80.38585136,25.48675766,1753,Hammer,2016-11-15 16:22:43
-80.38598728,25.48665159,1754,Hammer,2016-11-15 16:27:43
-80.38476403,25.48760615,1755,Hammer,2016-11-15 16:32:43
-80.38489994,25.48750009,1756,Hammer,2016-11-15 16:37:43
-80.36390297,25.49767675,1757,Hammer,2016-11-15 16:42:43
-80.36379965,25.49780941,1758,Hammer,2016-11-15 16:47:43
-80.36411268,25.49741339,1759,Hammer,2016-11-15 16:52:43
-80.36400782,25.49754507,1760,Hammer,2016-11-15 16:57:43.000001
-80.36432240,25.49715003,1761,Hammer,2016-11-15 17:02:43
-80.36421754,25.49728171,1762,Hammer,2016-11-15 17:07:43
-80.36456094,25.49690749,1763,Hammer,2016-11-15 17:12:43
-80.36444158,25.49702869,1764,Hammer,2016-11-15 17:17:43
-80.36479966,25.49666508,1765,Hammer,2016-11-15 17:22:43
-80.36468030,25.49678628,1766,Hammer,2016-11-15 17:27:43
-80.38101793,25.49616550,1767,Hammer,2016-11-15 17:32:43
-80.38970916,25.48822370,1768,Hammer,2016-11-15 17:37:43
-80.38978572,25.48836620,1769,Hammer,2016-11-15 17:42:43.000001
-80.38980612,25.48793095,1770,Hammer,2016-11-15 17:47:43
-80.38972152,25.48807100,1771,Hammer,2016-11-15 17:52:43
-80.39007902,25.48771995,1772,Hammer,2016-11-15 17:57:43
-80.38994257,25.48782545,1773,Hammer,2016-11-15 18:02:43
-80.39035192,25.48750895,1774,Hammer,2016-11-15 18:07:43
-80.39021547,25.48761445,1775,Hammer,2016-11-15 18:12:43
-80.39062482,25.48729795,1776,Hammer,2016-11-15 18:17:43
-80.39048837,25.48740345,1777,Hammer,2016-11-15 18:22:43
-80.38915696,25.47532078,1778,Hammer,2016-11-15 18:27:43.000001
-80.39497349,25.47970931,1779,Hammer,2016-11-15 18:32:43
-80.39510936,25.47960319,1780,Hammer,2016-11-15 18:37:43
-80.39470176,25.47992155,1781,Hammer,2016-11-15 18:42:43
-80.39483763,25.47981543,1782,Hammer,2016-11-15 18:47:43
-80.39443003,25.48013379,1783,Hammer,2016-11-15 18:52:43
-80.39456589,25.48002767,1784,Hammer,2016-11-15 18:57:43
-80.39415829,25.48034603,1785,Hammer,2016-11-15 19:02:43
-80.39429416,25.48023991,1786,Hammer,2016-11-15 19:07:43
-80.39388656,25.48055827,1787,Hammer,2016-11-15 19:12:43.000001
-80.39402242,25.48045215,1788,Hammer,2016-11-15 19:17:43
-80.41130341,25.48388524,1789,Hammer,2016-11-15 19:22:43
-80.39522961,25.47943912,1790,Hammer,2016-11-15 19:27:43
-80.39509370,25.47954519,1791,Hammer,2016-11-15 19:32:43
-80.39550145,25.47922699,1792,Hammer,2016-11-15 19:37:43
-80.39536553,25.47933306,1793,Hammer,2016-11-15 19:42:43
-80.39468595,25.47986340,1794,Hammer,2016-11-15 19:47:43
-80.39455003,25.47996947,1795,Hammer,2016-11-15 19:52:43
-80.39495778,25.47965126,1796,Hammer,2016-11-15 19:57:43.000001
-80.39482186,25.47975733,1797,Hammer,2016-11-15 20:02:43
-80.39441411,25.48007554,1798,Hammer,2016-11-15 20:07:43
-80.39427820,25.48018161,1799,Hammer,2016-11-15 20:12:43
-80.39653350,25.48238318,1800,Hammer,2016-11-15 20:17:43
-80.39666939,25.48227708,1801,Hammer,2016-11-15 20:22:43
-80.39680527,25.48217098,1802,Hammer,2016-11-15 20:27:43
-80.39694116,25.48206488,1803,Hammer,2016-11-15 20:32:43
-80.39598995,25.48280757,1804,Hammer,2016-11-15 20:37:43
-80.39612584,25.48270147,1805,Hammer,2016-11-15 20:42:43.000001
-80.39626173,25.48259537,1806,Hammer,2016-11-15 20:47:43
-80.39639761,25.48248927,1807,Hammer,2016-11-15 20:52:43
-80.39707705,25.48195878,1808,Hammer,2016-11-15 20:57:43
-80.39721293,25.48185269,1809,Hammer,2016-11-15 21:02:43
-80.39714613,25.47939929,1810,Hammer,2016-11-15 21:07:43
-80.39702703,25.47927787,1811,Hammer,2016-11-15 21:12:43
-80.39784904,25.48013667,1812,Hammer,2016-11-15 21:17:43
-80.39773785,25.48000927,1813,Hammer,2016-11-15 21:22:43
-80.39804328,25.48040802,1814,Hammer,2016-11-15 21:27:43.000001
-80.39795155,25.48026982,1815,Hammer,2016-11-15 21:32:43
-80.39738467,25.47964189,1816,Hammer,2016-11-15 21:37:43
-80.39726540,25.47952059,1817,Hammer,2016-11-15 21:42:43
-80.39762320,25.47988448,1818,Hammer,2016-11-15 21:47:43
-80.39750394,25.47976318,1819,Hammer,2016-11-15 21:52:43
-80.37081464,25.49156024,1820,Hammer,2016-11-15 21:57:43
-80.37068637,25.49167379,1821,Hammer,2016-11-15 22:02:43
-80.37107117,25.49133313,1822,Hammer,2016-11-15 22:07:43
-80.37094290,25.49144668,1823,Hammer,2016-11-15 22:12:43.000001
-80.37030157,25.49201445,1824,Hammer,2016-11-15 22:17:43
-80.37017330,25.49212801,1825,Hammer,2016-11-15 22:22:43
-80.37055810,25.49178734,1826,Hammer,2016-11-15 22:27:43
-80.37042983,25.49190090,1827,Hammer,2016-11-15 22:32:43
-80.38777011,25.48533102,1828,Hammer,2016-11-15 22:37:43
-80.38763377,25.48543664,1829,Hammer,2016-11-15 22:42:43
-80.38749742,25.48554225,1830,Hammer,2016-11-15 22:47:43
-80.38736108,25.48564787,1831,Hammer,2016-11-15 22:52:43
-80.37132771,25.49110601,1832,Hammer,2016-11-15 22:57:43.000001
-80.37119944,25.49121957,1833,Hammer,2016-11-15 23:02:43
-80.38804280,25.48511980,1834,Hammer,2016-11-15 23:07:43
-80.38790646,25.48522541,1835,Hammer,2016-11-15 23:12:43
-80.38204569,25.48972737,1836,Hammer,2016-11-15 23:17:43
-80.38218161,25.48962131,1837,Hammer,2016-11-15 23:22:43
-80.38313303,25.48887889,1838,Hammer,2016-11-15 23:27:43
-80.38326894,25.48877283,1839,Hammer,2016-11-15 23:32:43
-80.38286120,25.48909101,1840,Hammer,2016-11-15 23:37:43
-80.38299711,25.48898495,1841,Hammer,2016-11-15 23:42:43.000001
-80.38258936,25.48930313,1842,Hammer,2016-11-15 23:47:43
-80.38272528,25.48919707,1843,Hammer,2016-11-15 23:52:43
-80.38231753,25.48951525,1844,Hammer,2016-11-15 23:57:43
-80.38245344,25.48940919,1845,Hammer,2016-11-16 00:02:43
-80.38653958,25.49201946,1846,Hammer,2016-11-15 00:07:43
-80.38667846,25.49191657,1847,Hammer,2016-11-15 00:12:43
-80.38598405,25.49243098,1848,Hammer,2016-11-15 00:17:43
-80.38612293,25.49232810,1849,Hammer,2016-11-15 00:22:43
-80.38626182,25.49222522,1850,Hammer,2016-11-15 00:27:43.000001
-80.38640070,25.49212234,1851,Hammer,2016-11-15 00:32:43
-80.38542853,25.49284251,1852,Hammer,2016-11-15 00:37:43
-80.38556741,25.49273962,1853,Hammer,2016-11-15 00:42:43
-80.38570629,25.49263674,1854,Hammer,2016-11-15 00:47:43
-80.38584517,25.49253386,1855,Hammer,2016-11-15 00:52:43
-80.37992167,25.48349756,1856,Hammer,2016-11-15 00:57:43
-80.39660389,25.47843586,1857,Hammer,2016-11-15 01:02:43
-80.37429870,25.49577289,1858,Hammer,2016-11-15 01:07:43
-80.37416280,25.49587897,1859,Hammer,2016-11-15 01:12:43.000001
-80.37457050,25.49556075,1860,Hammer,2016-11-15 01:17:43
-80.37443460,25.49566682,1861,Hammer,2016-11-15 01:22:43
-80.37484230,25.49534861,1862,Hammer,2016-11-15 01:27:43
-80.37470640,25.49545468,1863,Hammer,2016-11-15 01:32:43
-80.37511410,25.49513647,1864,Hammer,2016-11-15 01:37:43
-80.37497820,25.49524254,1865,Hammer,2016-11-15 01:42:43
-80.38697641,25.47725146,1866,Hammer,2016-11-15 01:47:43
-80.38684814,25.47736503,1867,Hammer,2016-11-15 01:52:43
-80.38723294,25.47702432,1868,Hammer,2016-11-15 01:57:43.000001
-80.38710467,25.47713789,1869,Hammer,2016-11-15 02:02:43
-80.38748948,25.47679718,1870,Hammer,2016-11-15 02:07:43
-80.38736121,25.47691075,1871,Hammer,2016-11-15 02:12:43
-80.37402690,25.49598504,1872,Hammer,2016-11-15 02:17:43
-80.37389100,25.49609111,1873,Hammer,2016-11-15 02:22:43
-80.37776843,25.49320983,1874,Hammer,2016-11-15 02:27:43
-80.37768389,25.49335292,1875,Hammer,2016-11-15 02:32:43
-80.37877132,25.49230138,1876,Hammer,2016-11-15 02:37:43
-80.37863498,25.49240699,1877,Hammer,2016-11-15 02:42:43.000001
-80.37849863,25.49251259,1878,Hammer,2016-11-15 02:47:43
-80.37836229,25.49261820,1879,Hammer,2016-11-15 02:52:43
-80.39674062,25.47833064,1880,Hammer,2016-11-15 02:57:43
-80.37808960,25.49282942,1881,Hammer,2016-11-15 03:02:43
-80.37795325,25.49293503,1882,Hammer,2016-11-15 03:07:43
-80.37785298,25.49306674,1883,Hammer,2016-11-15 03:12:43
-80.38836454,25.49563086,1884,Hammer,2016-11-15 03:17:43
-80.38857373,25.49598963,1885,Hammer,2016-11-15 03:22:43
-80.38878293,25.49634839,1886,Hammer,2016-11-15 03:27:43.000001
-80.38184569,25.48179411,1887,Hammer,2016-11-15 03:32:43
-80.38952332,25.49439516,1888,Hammer,2016-11-15 03:37:43
-80.38923228,25.49470395,1889,Hammer,2016-11-15 03:42:43
-80.38894123,25.49501274,1890,Hammer,2016-11-15 03:47:43
-80.38865019,25.49532153,1891,Hammer,2016-11-15 03:52:43
-80.39010541,25.49377757,1892,Hammer,2016-11-15 03:57:43
-80.38981436,25.49408637,1893,Hammer,2016-11-15 04:02:43
-80.40009293,25.48648212,1894,Hammer,2016-11-15 04:07:43
-80.40047976,25.48627607,1895,Hammer,2016-11-15 04:12:43.000001
-80.36237778,25.50222255,1896,Hammer,2016-11-15 04:17:43
-80.36251722,25.50232481,1897,Hammer,2016-11-15 04:22:43
-80.38081650,25.49071724,1898,Hammer,2016-11-15 04:27:43
-80.36296225,25.50259242,1899,Hammer,2016-11-15 04:32:43
-80.36312619,25.50265875,1900,Hammer,2016-11-15 04:37:43
-80.36265666,25.50242706,1901,Hammer,2016-11-15 04:42:43
-80.36279830,25.50252608,1902,Hammer,2016-11-15 04:47:43
-80.36364458,25.50276033,1903,Hammer,2016-11-15 04:52:43
-80.36382391,25.50277024,1904,Hammer,2016-11-15 04:57:43.000001
-80.36329014,25.50272508,1905,Hammer,2016-11-15 05:02:43
-80.36346526,25.50275042,1906,Hammer,2016-11-15 05:07:43
-80.38171742,25.48190768,1907,Hammer,2016-11-15 05:12:43
-80.40202709,25.48545186,1908,Hammer,2016-11-15 05:17:43
-80.38453931,25.47940924,1909,Hammer,2016-11-15 05:22:43
-80.40164026,25.48565791,1910,Hammer,2016-11-15 05:27:43
-80.38813082,25.47622934,1911,Hammer,2016-11-15 05:32:43
